file_key,mae_fee,rmse_fee,r2_fee,mae_duration,rmse_duration,r2_duration
combined_data.csv,1.966330477051282,3.05118294901418,0.5585332032133103,401.61502672564103,665.4530906639322,-0.01790757954346356
combined_data.csv,1.966330477051282,3.05118294901418,0.5585332032133103,401.61502672564103,665.4530906639322,-0.01790757954346356
combined_data.csv,2.004463468102564,3.105993911351758,0.5425298642630929
combined_data.csv,1.9850776941085229,3.081526983296067,0.5497087604212296
combined_data.csv,1.7930541203784942,3.9199260256976203,0.6790972621555031
combined_data.csv,1.6979294101715088,3.3904625311502183,0.6568432092514547
combined_data.csv,1.7782230690689087,4.335037463726607,0.6253722595372817
combined_data.csv,1.6164705661506653,3.285346943830326,0.6850911935519162
combined_data.csv,1.792259532632828,4.713548681326706,0.573692851447418
combined_data.csv,1.7962984294986724,5.283593756263427,0.49274080008081433
combined_data.csv,1.730773433242798,3.601179359602844,0.6420666439930052
combined_data.csv,1.7204589725952149,3.9177739218777625,0.6323112654699291
combined_data.csv,1.7930541203784942,3.9199260256976203,0.6790972621555031
combined_data.csv,1.6979294101715088,3.3904625311502183,0.6568432092514547
combined_data.csv,1.7782230690689087,4.335037463726607,0.6253722595372817
combined_data.csv,1.6164705661506653,3.285346943830326,0.6850911935519162
combined_data.csv,1.792259532632828,4.713548681326706,0.573692851447418
combined_data.csv,1.7962984294986724,5.283593756263427,0.49274080008081433
combined_data.csv,1.730773433242798,3.601179359602844,0.6420666439930052
combined_data.csv,1.7204589725952149,3.9177739218777625,0.6323112654699291
combined_data.csv,1.6573776516463756,3.806944873012981,0.6361430535202939
combined_data.csv,1.6573776516463756,3.806944873012981,0.6361430535202939
combined_data.csv,0.0,0.0,
combined_data.csv,0.0,0.0,1.0
combined_data.csv,1.6609932439202957,3.813694804087405,0.6411014839554052
combined_data.csv,1.8037267807539308,4.037879808246849,0.5984550314793358
combined_data.csv,1.725700821365433,3.887794795535392,0.6680017611558817
combined_data.csv,0.0,0.0,1.0
combined_data.csv,0.0,0.0,1.0
combined_data.csv,1.6528854881873782,3.7726002756226062,0.6428858449418724
combined_data.csv,0.0,0.0,1.0
combined_data.csv,1.6573776516463756,3.806944873012981,0.6361430535202939
combined_data.csv,1.6573776516463756,3.806944873012981,0.6361430535202939
